ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
2250,0.511560808,0.003152743,0.024714609,0.261200645,0.199371196
2251,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2252,0.370580654,0.001430077,0.021687706,0.456630943,0.14967062
2253,0.065894105,0.004729348,0.078943399,0.338634862,0.511798287
2254,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2255,0.001685971,0.01070541,0.017750225,0.001785604,0.96807279
2256,0.448604118,0.001600086,0.023914882,0.339898248,0.185982666
2257,0.014963119,0.073517937,0.265865521,0.006863292,0.638790132
2258,0.677589534,0.001088484,0.007940592,0.117035795,0.196345595
2259,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2260,0.354157643,0.00148762,0.032120865,0.440471089,0.171762782
2261,0.901780873,0.002312106,0.006169053,0.006787013,0.082950955
2262,0.481597812,0.007520067,0.065028197,0.048360937,0.397492986
2263,0.04987496,0.003254918,0.120826599,0.307344394,0.518699129
2264,0.001141571,0.00894957,0.037373895,0.00286072,0.949674244
2265,0.080199472,0.005024526,0.069125046,0.367117911,0.478533045
2266,0.697152486,0.003770714,0.016549068,0.032509739,0.250017992
2267,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2268,0.300313244,0.009025198,0.069651489,0.024874973,0.596135096
2269,0.006682485,0.005930835,0.086342495,0.020758818,0.880285367
2270,0.001141571,0.00894957,0.037373895,0.00286072,0.949674244
2271,0.539688656,0.001740963,0.025874724,0.249571781,0.183123876
2272,0.001142309,0.008308969,0.037398053,0.002862569,0.9502881
2273,0.662064772,0.001173044,0.007194176,0.139018883,0.190549125
2274,0.618459543,0.001200467,0.02352863,0.201743526,0.155067834
2275,0.882160614,0.000781877,0.002795413,0.014475707,0.099786389
2276,0.018041398,0.045363883,0.274168913,0.008108193,0.654317613
2277,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2278,0.362709466,0.001497318,0.04442144,0.44182152,0.149550255
2279,0.001141571,0.00894957,0.037373895,0.00286072,0.949674244
2280,0.211465386,0.050034094,0.069783625,0.014053587,0.654663309
2281,0.740517288,0.001612011,0.00686322,0.027260687,0.223746794
2282,0.314079968,0.00144528,0.028216101,0.504699907,0.151558743
2283,0.471847874,0.001615497,0.02286177,0.382397416,0.121277443
2284,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2285,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2286,0.463756347,0.001655686,0.032141342,0.262329068,0.240117557
2287,0.016066527,0.039948029,0.246169341,0.007220644,0.690595458
2288,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2289,0.030867753,0.003118992,0.06643402,0.141675847,0.757903388
2290,0.36798452,0.002810923,0.041879978,0.212408848,0.374915731
2291,0.365524521,0.001535366,0.027283325,0.454608243,0.151048545
2292,0.069282299,0.007077366,0.121594738,0.152388703,0.649656893
2293,0.37541978,0.006834725,0.041280533,0.023020909,0.553444053
2294,0.605566742,0.00205256,0.01741565,0.032698917,0.34226613
2295,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2296,0.751434174,0.001686209,0.006048248,0.043738394,0.197092975
2297,0.450341909,0.001606284,0.020133751,0.341214937,0.18670312
2298,0.041970827,0.003109194,0.102283461,0.603113417,0.2495231
2299,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2300,0.38327206,0.001489878,0.038144293,0.421420598,0.155673171
2301,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2302,0.72045638,0.000964758,0.007714858,0.162563264,0.10830074
2303,0.007567767,0.004762596,0.039163985,0.045009433,0.903496219
2304,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2305,0.027807532,0.002329691,0.18813326,0.58661526,0.195114257
2306,0.487805679,0.001624884,0.02414952,0.31550587,0.170914047
2307,0.127574715,0.004468446,0.02992433,0.142026233,0.696006276
2308,0.37541978,0.006834725,0.041280533,0.023020909,0.553444053
2309,0.002159286,0.01927266,0.019772463,0.002182206,0.956613386
2310,0.001078638,0.03444226,0.038068966,0.002493408,0.923916727
2311,0.010581152,0.014166666,0.088053548,0.016237485,0.870961149
2312,0.176327099,0.01225945,0.030159608,0.158375528,0.622878315
2313,0.594841979,0.002555598,0.013649142,0.202299895,0.186653385
2314,0.541613752,0.00135908,0.012318578,0.281088894,0.163619697
2315,0.761220089,0.001054699,0.00347644,0.081457159,0.152791613
2316,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2317,0.028360592,0.024601345,0.130940625,0.012349642,0.803747795
2318,0.701236187,0.001959431,0.007028266,0.05082547,0.238950646
2319,0.001402042,0.004652417,0.012733496,0.001467453,0.979744592
2320,0.037256628,0.004272459,0.128303776,0.490134045,0.340033092
2321,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2322,0.878071196,0.000583997,0.00283857,0.031714245,0.086791991
2323,0.527066489,0.002410103,0.012728629,0.126272262,0.331522517
2324,0.667567917,0.001244015,0.00724239,0.179694528,0.14425115
2325,0.002159286,0.01927266,0.019772463,0.002182206,0.956613386
2326,0.276847939,0.0019095,0.00814694,0.220522737,0.492572884
2327,0.002428308,0.03178349,0.025565691,0.002483253,0.937739257
2328,0.356072012,0.001495662,0.035631009,0.442852017,0.163949301
2329,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2330,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2331,0.553252256,0.000892396,0.007584449,0.203257013,0.235013886
2332,0.313112257,0.001353229,0.031795627,0.526597063,0.127141824
2333,0.36838408,0.001512877,0.032666208,0.42275789,0.174678945
2334,0.37583403,0.001516905,0.049097614,0.415054246,0.158497205
2335,0.392768743,0.002966403,0.039611512,0.213702791,0.350950551
2336,0.55408704,0.001526882,0.013736141,0.313019018,0.117630919
2337,0.603598809,0.00204589,0.017359054,0.035842391,0.341153855
2338,0.000963765,0.026441596,0.029528165,0.002319334,0.94074714
2339,0.366486664,0.002737063,0.036960912,0.199402891,0.39441247
2340,0.917078032,0.001858038,0.003580612,0.013447662,0.064035655
2341,0.751434174,0.001686209,0.006048248,0.043738394,0.197092975
2342,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2343,0.331475411,0.015929554,0.033146466,0.021751998,0.597696571
2344,0.676472177,0.001952163,0.006388702,0.091057517,0.224129441
2345,0.43462262,0.004908999,0.062206967,0.200025372,0.298236043
2346,0.006569074,0.008675567,0.159338003,0.012028031,0.813389326
2347,0.204258099,0.01187675,0.025590288,0.126851078,0.631423784
2348,0.01383348,0.010060036,0.122407593,0.029354614,0.824344278
2349,0.024803441,0.01571905,0.049361894,0.070528378,0.839587237
2350,0.001113827,0.008830469,0.036167571,0.002791195,0.951096938
2351,0.314410472,0.015864191,0.03393444,0.026799938,0.608990958
2352,0.617134636,0.002701815,0.009237476,0.041417057,0.329509016
2353,0.480341228,0.001661285,0.031214285,0.31204025,0.174742951
2354,0.006675468,0.008468571,0.120091994,0.022034736,0.842729231
2355,0.732433173,0.001194362,0.004665979,0.073338945,0.188367541
2356,0.342163255,0.001188838,0.025543855,0.389279144,0.241824908
2357,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2358,0.150940505,0.015394425,0.043111548,0.047076046,0.743477476
2359,0.872544491,0.001453106,0.004310237,0.017806899,0.103885266
2360,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2361,0.335926888,0.00116717,0.026224561,0.395001908,0.241679474
2362,0.906289428,0.000503688,0.002212401,0.023036932,0.067957552
2363,0.646941171,0.001234107,0.006067926,0.188985299,0.156771497
2364,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2365,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2366,0.394353621,0.001557864,0.036558232,0.414807324,0.152722959
2367,0.101095755,0.005992298,0.107882489,0.525750063,0.259279395
2368,0.771450821,0.001927289,0.005939477,0.02713394,0.193548473
2369,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2370,0.358583082,0.002739108,0.036988527,0.206982129,0.394707154
2371,0.885951702,0.001619563,0.009052214,0.007530713,0.095845807
2372,0.36838408,0.001512877,0.032666208,0.42275789,0.174678945
2373,0.001055248,0.001794997,0.023185721,0.004619247,0.969344788
2374,0.542385668,0.009382091,0.034623931,0.047804993,0.365803317
2375,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2376,0.576362386,0.001125421,0.006059121,0.223186516,0.193266555
2377,0.579105961,0.001377378,0.012484434,0.24461754,0.162414687
2378,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2379,0.431695026,0.001320838,0.024782967,0.381942988,0.16025818
2380,0.00096169,0.0285377,0.02946459,0.002314341,0.93872168
2381,0.538402889,0.003835027,0.034631554,0.040933363,0.382197167
2382,0.056504281,0.005382095,0.051586439,0.324396666,0.562130519
2383,0.210213074,0.001293131,0.064434179,0.595994184,0.128065431
2384,0.651709057,0.001162381,0.008372482,0.209211763,0.129544318
2385,0.028360592,0.024601345,0.130940625,0.012349642,0.803747795
2386,0.357508497,0.001411093,0.020464427,0.476582614,0.144033368
2387,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2388,0.57040492,0.001392523,0.015167475,0.274596995,0.138438087
2389,0.006927984,0.013287859,0.120920164,0.01032319,0.848540803
2390,0.397614701,0.009888767,0.092132144,0.088053645,0.412310743
2391,0.346493103,0.008686812,0.029448634,0.478105374,0.137266077
2392,0.72045638,0.000964758,0.007714858,0.162563264,0.10830074
2393,0.318221708,0.00135258,0.02459616,0.463399557,0.192429995
2394,0.461536518,0.001646213,0.015391427,0.349696866,0.171728976
2395,0.013555093,0.016954542,0.122185908,0.016947996,0.830356461
2396,0.609481587,0.001062325,0.005395582,0.159694252,0.224366255
2397,0.016066527,0.039948029,0.246169341,0.007220644,0.690595458
2398,0.027667317,0.014405421,0.072058317,0.028496893,0.857372052
2399,0.424095131,0.002750851,0.021564145,0.152541768,0.399048105
2400,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2401,0.136376274,0.002069207,0.033326481,0.474708205,0.353519833
2402,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2403,0.370580654,0.001430077,0.021687706,0.456630943,0.14967062
2404,0.461536518,0.001646213,0.015391427,0.349696866,0.171728976
2405,0.70545615,0.000859321,0.004958646,0.094347995,0.194377888
2406,0.737695141,0.00174594,0.005537519,0.022792476,0.232228924
2407,0.480341228,0.001661285,0.031214285,0.31204025,0.174742951
2408,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2409,0.001685971,0.01070541,0.017750225,0.001785604,0.96807279
2410,0.711788231,0.005553822,0.029958817,0.03209532,0.22060381
2411,0.356649768,0.001407704,0.021348411,0.473265028,0.147329089
2412,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2413,0.021370434,0.017838309,0.367199156,0.028258405,0.565333697
2414,0.345842188,0.001174829,0.026396642,0.383321005,0.243265336
2415,0.626696326,0.005186683,0.030038139,0.040130254,0.297948597
2416,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2417,0.0025349,0.002526815,0.886566421,0.019398169,0.088973694
2418,0.006569074,0.008675567,0.159338003,0.012028031,0.813389326
2419,0.236289904,0.001141293,0.089634346,0.573270561,0.099663896
2420,0.146432094,0.003120327,0.161221363,0.585557313,0.103668903
2421,0.021707774,0.014751738,0.287082348,0.041772961,0.634685178
2422,0.356072012,0.001495662,0.035631009,0.442852017,0.163949301
2423,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2424,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2425,0.040209427,0.002887942,0.185610419,0.333495452,0.43779676
2426,0.114909038,0.02861694,0.102661292,0.501572105,0.252240624
2427,0.006781913,0.006376207,0.08921308,0.011686407,0.885942393
2428,0.43265806,0.001259428,0.016426867,0.287130229,0.262525415
2429,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2430,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2431,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2432,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2433,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2434,0.291062716,0.009534932,0.033670851,0.067178311,0.59855319
2435,0.886814882,0.000993392,0.00426,0.013030173,0.094901554
2436,0.022348143,0.01490645,0.483930365,0.036194296,0.442620745
2437,0.871242969,0.000868517,0.009463329,0.016958181,0.101467004
2438,0.138861159,0.000901467,0.364644157,0.311695107,0.18389811
2439,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2440,0.183375522,0.044573783,0.05440986,0.029138975,0.68850186
2441,0.362709466,0.001497318,0.04442144,0.44182152,0.149550255
2442,0.356072012,0.001495662,0.035631009,0.442852017,0.163949301
2443,0.331475411,0.015929554,0.033146466,0.021751998,0.597696571
2444,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2445,0.013018365,0.014220648,0.115037565,0.013997443,0.843725979
2446,0.401388425,0.013142487,0.056583414,0.391610705,0.13727497
2447,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2448,0.885951702,0.001619563,0.009052214,0.007530713,0.095845807
2449,0.921171991,0.00105706,0.003158148,0.011435258,0.063177543
2450,0.306920006,0.001130359,0.072126106,0.355833037,0.263990492
2451,0.029650447,0.001900133,0.328772834,0.533772941,0.105903645
2452,0.01295089,0.020077415,0.114441319,0.013177472,0.839352904
2453,0.016368832,0.008783881,0.051853604,0.044172542,0.878821141
2454,0.591655183,0.001648935,0.032010287,0.261259436,0.113426159
2455,0.689609469,0.000923983,0.004692942,0.115706433,0.189067173
2456,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2457,0.016066527,0.039948029,0.246169341,0.007220644,0.690595458
2458,0.70054196,0.001726236,0.011808239,0.025742348,0.260181216
2459,0.000850555,0.003209961,0.027846322,0.002438669,0.965654493
2460,0.55125743,0.007075296,0.05394238,0.04615131,0.341573584
2461,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2462,0.344088573,0.001424624,0.020660662,0.4811526,0.152673541
2463,0.743952041,0.001697723,0.008635941,0.038936834,0.206777462
2464,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2465,0.467590153,0.001732983,0.077743541,0.249456007,0.203477316
2466,0.874625927,0.000800465,0.00286187,0.019553072,0.102158666
2467,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2468,0.018999552,0.010222588,0.130153564,0.01382443,0.826799866
2469,0.90552682,0.000578181,0.002214465,0.023519682,0.068160852
2470,0.857749944,0.000621485,0.003020786,0.051857351,0.086750434
2471,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2472,0.917508213,0.004006295,0.013093368,0.003453218,0.061938906
2473,0.660138282,0.003868769,0.017700209,0.018205941,0.300086799
2474,0.480341228,0.001661285,0.031214285,0.31204025,0.174742951
2475,0.426943179,0.001203221,0.022184438,0.398591911,0.151077252
2476,0.002035202,0.002302132,0.029771277,0.005494252,0.960397136
2477,0.030683928,0.001898109,0.328422671,0.533204441,0.105790851
2478,0.014963119,0.073517937,0.265865521,0.006863292,0.638790132
2479,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2480,0.332008547,0.001842389,0.027382145,0.448554726,0.190212194
2481,0.30248026,0.003364522,0.232781726,0.233765439,0.227608052
2482,0.331475411,0.015929554,0.033146466,0.021751998,0.597696571
2483,0.366486664,0.002737063,0.036960912,0.199402891,0.39441247
2484,0.012379951,0.018337819,0.107156685,0.011929803,0.850195741
2485,0.734030217,0.000913511,0.00350459,0.107522889,0.154028793
2486,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2487,0.455042355,0.001599143,0.023766955,0.361607025,0.157984522
2488,0.500917548,0.008747042,0.015156453,0.345385051,0.129793906
2489,0.001141571,0.00894957,0.037373895,0.00286072,0.949674244
2490,0.885951702,0.001619563,0.009052214,0.007530713,0.095845807
2491,0.609481587,0.001062325,0.005395582,0.159694252,0.224366255
2492,0.651639947,0.001296768,0.019586803,0.227479106,0.099997377
2493,0.029856204,0.003470197,0.123772222,0.579924002,0.262977374
2494,0.001485415,0.004874148,0.013601863,0.001554716,0.978483858
2495,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2496,0.906100313,0.001011846,0.002826836,0.01680527,0.073255735
2497,0.596338834,0.001295277,0.013871377,0.217617299,0.170877213
2498,0.006144127,0.011653103,0.108122461,0.009155186,0.864925123
2499,0.002104694,0.017794922,0.021954098,0.004835435,0.95331085
2500,0.012379951,0.018337819,0.107156685,0.011929803,0.850195741
2501,0.450341909,0.001606284,0.020133751,0.341214937,0.18670312
2502,0.365524521,0.001535366,0.027283325,0.454608243,0.151048545
2503,0.81382735,0.001683471,0.003209223,0.047697563,0.133582393
2504,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2505,0.36798452,0.002810923,0.041879978,0.212408848,0.374915731
2506,0.109003662,0.001757485,0.030801957,0.561479152,0.296957744
2507,0.01893965,0.013016253,0.198751341,0.029659824,0.739632933
2508,0.576362386,0.001125421,0.006059121,0.223186516,0.193266555
2509,0.014963119,0.073517937,0.265865521,0.006863292,0.638790132
2510,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2511,0.585195894,0.001767677,0.008224557,0.155461585,0.249350287
2512,0.599985465,0.001349434,0.016461009,0.226024077,0.156180015
2513,0.009394339,0.007865309,0.107101145,0.016068385,0.859570821
2514,0.000963765,0.026441596,0.029528165,0.002319334,0.94074714
2515,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2516,0.461536518,0.001646213,0.015391427,0.349696866,0.171728976
2517,0.015464471,0.021085054,0.225795187,0.01668997,0.720965318
2518,0.629050663,0.000892212,0.005480553,0.156812672,0.2077639
2519,0.047977891,0.005741108,0.085835971,0.414443458,0.446001572
2520,0.281153723,0.001894996,0.037485794,0.499863597,0.17960189
2521,0.35018535,0.002087576,0.024705982,0.488812696,0.134208397
2522,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2523,0.804096352,0.000763555,0.004958948,0.057499843,0.132681301
2524,0.045496279,0.004519742,0.097408785,0.460775992,0.391799202
2525,0.056504281,0.005382095,0.051586439,0.324396666,0.562130519
2526,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2527,0.651709057,0.001162381,0.008372482,0.209211763,0.129544318
2528,0.344088573,0.001424624,0.020660662,0.4811526,0.152673541
2529,0.35364759,0.001485478,0.042197201,0.439836728,0.162833003
2530,0.002159286,0.01927266,0.019772463,0.002182206,0.956613386
2531,0.017981614,0.026870297,0.116294452,0.0140538,0.824799836
2532,0.012379951,0.018337819,0.107156685,0.011929803,0.850195741
2533,0.885951702,0.001619563,0.009052214,0.007530713,0.095845807
2534,0.025610894,0.014473415,0.108686098,0.053516422,0.797713171
2535,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2536,0.480341228,0.001661285,0.031214285,0.31204025,0.174742951
2537,0.309977218,0.007717504,0.025647198,0.059290914,0.597367165
2538,0.166435032,0.038002238,0.046818943,0.026352904,0.722390883
2539,0.007549261,0.010082422,0.181616691,0.013822762,0.786928863
2540,0.014837324,0.009210922,0.043360336,0.04674064,0.885850779
2541,0.771450821,0.001927289,0.005939477,0.02713394,0.193548473
2542,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2543,0.806867172,0.000819498,0.003954647,0.071025095,0.117333588
2544,0.851161733,0.0014017,0.00420461,0.017370519,0.125861437
2545,0.918962165,0.000636528,0.003380239,0.015381955,0.061639113
2546,0.027778276,0.023428305,0.139615642,0.015103426,0.794074351
2547,0.384130587,0.002787955,0.041537785,0.40775887,0.163784803
2548,0.952415703,0.000374352,0.001648024,0.015040127,0.030521794
2549,0.607509718,0.001442827,0.008399832,0.208779237,0.173868386
2550,0.040713867,0.005752521,0.117161297,0.435258553,0.401113762
2551,0.609481587,0.001062325,0.005395582,0.159694252,0.224366255
2552,0.001141571,0.00894957,0.037373895,0.00286072,0.949674244
2553,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2554,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2555,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2556,0.000963765,0.026441596,0.029528165,0.002319334,0.94074714
2557,0.559244475,0.001328198,0.007732485,0.274821581,0.156873261
2558,0.869304199,0.000838894,0.004036492,0.020735119,0.105085295
2559,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2560,0.886006848,0.000630078,0.002036099,0.042815793,0.068511182
2561,0.345842188,0.001174829,0.026396642,0.383321005,0.243265336
2562,0.480341228,0.001661285,0.031214285,0.31204025,0.174742951
2563,0.344676011,0.001446904,0.020695935,0.477749245,0.155431905
2564,0.885951702,0.001619563,0.009052214,0.007530713,0.095845807
2565,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2566,0.068481305,0.012851439,0.111262984,0.585468175,0.221936096
2567,0.061262204,0.004404738,0.090203112,0.47739593,0.366734016
2568,0.467590153,0.001732983,0.077743541,0.249456007,0.203477316
2569,0.30248026,0.003364522,0.232781726,0.233765439,0.227608052
2570,0.781426318,0.001773271,0.006289653,0.045484134,0.165026624
2571,0.366486664,0.002737063,0.036960912,0.199402891,0.39441247
2572,0.378298039,0.001553592,0.025022025,0.434135159,0.160991184
2573,0.357508497,0.001411093,0.020464427,0.476582614,0.144033368
2574,0.921171991,0.00105706,0.003158148,0.011435258,0.063177543
2575,0.892884184,0.000515725,0.002516408,0.022514497,0.081569186
2576,0.150940505,0.015394425,0.043111548,0.047076046,0.743477476
2577,0.54940625,0.002360395,0.012606582,0.247139595,0.188487179
2578,0.42422059,0.00162536,0.023248494,0.38289471,0.168010846
2579,0.36798452,0.002810923,0.041879978,0.212408848,0.374915731
2580,0.424095131,0.002750851,0.021564145,0.152541768,0.399048105
2581,0.701236187,0.001959431,0.007028266,0.05082547,0.238950646
2582,0.426805319,0.001483459,0.026109786,0.423898409,0.121703027
2583,0.751434174,0.001686209,0.006048248,0.043738394,0.197092975
2584,0.344926235,0.001849513,0.033307767,0.469396506,0.15051998
2585,0.450341909,0.001606284,0.020133751,0.341214937,0.18670312
2586,0.36838408,0.001512877,0.032666208,0.42275789,0.174678945
2587,0.029856204,0.003470197,0.123772222,0.579924002,0.262977374
2588,0.036907562,0.035034557,0.022707049,0.006873571,0.898477262
2589,0.885979751,0.001619615,0.00896723,0.007584562,0.095848842
2590,0.001485415,0.004874148,0.013601863,0.001554716,0.978483858
2591,0.591728917,0.004425966,0.020249467,0.020828037,0.362767614
2592,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2593,0.002159286,0.01927266,0.019772463,0.002182206,0.956613386
2594,0.014963119,0.073517937,0.265865521,0.006863292,0.638790132
2595,0.472008156,0.001560839,0.01374104,0.348242336,0.164447628
2596,0.187701957,0.047545843,0.076334858,0.035862178,0.652555164
2597,0.906289428,0.000503688,0.002212401,0.023036932,0.067957552
2598,0.404665788,0.003180471,0.046735882,0.1932115,0.35220636
2599,0.40757673,0.001498196,0.042592626,0.394682132,0.153650316
2600,0.633719135,0.001894151,0.007204562,0.083425095,0.273757056
2601,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2602,0.314410472,0.015864191,0.03393444,0.026799938,0.608990958
2603,0.027778276,0.023428305,0.139615642,0.015103426,0.794074351
2604,0.36838408,0.001512877,0.032666208,0.42275789,0.174678945
2605,0.921171991,0.00105706,0.003158148,0.011435258,0.063177543
2606,0.06120685,0.005880925,0.095952791,0.50217129,0.334788144
2607,0.20573781,0.000883948,0.322165699,0.290888133,0.180324409
2608,0.413634049,0.001231166,0.022699667,0.407849128,0.15458599
2609,0.313694157,0.001319516,0.033782648,0.515878213,0.135325466
2610,0.362709466,0.001497318,0.04442144,0.44182152,0.149550255
2611,0.069377226,0.004124954,0.030890715,0.18530614,0.710300966
2612,0.572665029,0.001414213,0.016205161,0.242957541,0.166758056
2613,0.476541454,0.00147584,0.021403411,0.355624074,0.144955222
2614,0.508309531,0.001062696,0.009166119,0.224687773,0.256773882
2615,0.886445296,0.000512006,0.003257373,0.029619272,0.080166053
2616,0.896157393,0.002530542,0.006836739,0.008524706,0.08595062
2617,0.018252778,0.003986654,0.0381748,0.198800054,0.740785714
2618,0.356649768,0.001407704,0.021348411,0.473265028,0.147329089
2619,0.471847874,0.001615497,0.02286177,0.382397416,0.121277443
2620,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2621,0.000957079,0.03309975,0.029323336,0.002398393,0.934221441
2622,0.362709466,0.001497318,0.04442144,0.44182152,0.149550255
2623,0.530469093,0.001378215,0.015011637,0.285921269,0.167219786
2624,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2625,0.35950153,0.001484075,0.048034997,0.435912538,0.155066859
2626,0.006190133,0.018462091,0.224143633,0.009405525,0.741798619
2627,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2628,0.775379095,0.002299348,0.012759466,0.011857883,0.197704208
2629,0.67517043,0.002154338,0.006401627,0.037906459,0.278367145
2630,0.37541978,0.006834725,0.041280533,0.023020909,0.553444053
2631,0.383906421,0.001675505,0.041149481,0.458774545,0.114494049
2632,0.871242969,0.000868517,0.009463329,0.016958181,0.101467004
2633,0.006190133,0.018462091,0.224143633,0.009405525,0.741798619
2634,0.39552329,0.001508617,0.016102005,0.35759241,0.229273678
2635,0.32973947,0.007721643,0.043015114,0.497744195,0.121779578
2636,0.952415703,0.000374352,0.001648024,0.015040127,0.030521794
2637,0.219689822,0.001351427,0.036782212,0.608337709,0.13383883
2638,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2639,0.744828326,0.001277465,0.005540634,0.10901309,0.139340485
2640,0.82013399,0.000792452,0.00345578,0.047726034,0.127891743
2641,0.744918092,0.001652491,0.005407985,0.064209602,0.183811829
2642,0.06885926,0.004950964,0.085365771,0.407911637,0.432912367
2643,0.040713867,0.005752521,0.117161297,0.435258553,0.401113762
2644,0.771450821,0.001927289,0.005939477,0.02713394,0.193548473
2645,0.312479368,0.001421023,0.036381464,0.503982426,0.145735719
2646,0.000963765,0.026441596,0.029528165,0.002319334,0.94074714
2647,0.003174131,0.016537889,0.07434607,0.003326516,0.902615394
2648,0.013555093,0.016954542,0.122185908,0.016947996,0.830356461
2649,0.887466673,0.00121364,0.00417704,0.0156453,0.091497347
2650,0.001485415,0.004874148,0.013601863,0.001554716,0.978483858
2651,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2652,0.001685971,0.01070541,0.017750225,0.001785604,0.96807279
2653,0.912953273,0.000714026,0.004193664,0.023659457,0.05847958
2654,0.480341228,0.001661285,0.031214285,0.31204025,0.174742951
2655,0.001505374,0.002351988,0.022020861,0.004649685,0.969472092
2656,0.305658013,0.001482533,0.03659086,0.500803236,0.155465358
2657,0.601708044,0.000916749,0.005975677,0.15757341,0.23382612
2658,0.139109666,0.014866283,0.025440723,0.102043612,0.718539716
2659,0.000850555,0.003209961,0.027846322,0.002438669,0.965654493
2660,0.424095131,0.002750851,0.021564145,0.152541768,0.399048105
2661,0.114142968,0.007881776,0.059603882,0.12609011,0.692281264
2662,0.907312025,0.001029553,0.00311063,0.011263203,0.077284588
2663,0.344676011,0.001446904,0.020695935,0.477749245,0.155431905
2664,0.640312614,0.002096863,0.007274116,0.145348882,0.204967524
2665,0.539294066,0.001381523,0.011451312,0.26786006,0.18001304
2666,0.505312906,0.001380444,0.011038962,0.327303359,0.154964329
2667,0.40757673,0.001498196,0.042592626,0.394682132,0.153650316
2668,0.535915958,0.00170103,0.01211588,0.28681655,0.163450583
2669,0.450341909,0.001606284,0.020133751,0.341214937,0.18670312
2670,0.493624409,0.00223203,0.011921004,0.118260357,0.3739622
2671,0.125302775,0.039492746,0.607460825,0.04451635,0.183227304
2672,0.505944025,0.002989159,0.149048114,0.058922078,0.283096624
