ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
2490,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
2491,0.588630438,0.001085862,0.001956939,0.157776654,0.250550061
2492,0.700168788,0.000838141,0.009031262,0.206416085,0.0835457
2493,0.026645012,0.001642891,0.152060285,0.493119925,0.326531917
2494,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
2495,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2496,0.917173147,0.000854805,0.000904786,0.020842195,0.060225077
2497,0.598905087,0.000630005,0.008611506,0.212930188,0.178923219
2498,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
2499,5.59E-05,0.027937187,0.029955938,0.010773876,0.931277096
2500,0.000862068,0.019690659,0.106397979,0.006558622,0.866490662
2501,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
2502,0.328555644,0.000609877,0.01303152,0.51098597,0.146816999
2503,0.820822239,0.001907454,0.001514187,0.042752258,0.133003861
2504,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2505,0.369114906,0.00198445,0.051423676,0.181535125,0.395941854
2506,0.130981535,0.001116066,0.01789791,0.541645408,0.308359087
2507,0.018917916,0.009906792,0.239011064,0.041721389,0.690442801
2508,0.548030138,0.000501911,0.003328872,0.259281129,0.188857973
2509,0.008050963,0.06804847,0.289556921,0.001551521,0.632792175
2510,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
2511,0.564821899,0.001103399,0.004665327,0.158474654,0.270934731
2512,0.598763704,0.000904989,0.014646841,0.231668159,0.154016331
2513,0.011553264,0.008440148,0.11141225,0.011815405,0.856778979
2514,3.34E-05,0.023538696,0.03131501,2.91E-05,0.945083797
2515,0.498843193,0.00126232,0.013840559,0.31624043,0.169813469
2516,0.426742643,0.001062664,0.00729409,0.399544209,0.165356413
2517,0.006632287,0.023694487,0.228604943,0.010409984,0.730658352
2518,0.645486176,0.00049574,0.002737376,0.143447831,0.207832873
2519,0.05175329,0.002907681,0.109663345,0.336672395,0.499003321
2520,0.386057526,0.001470115,0.050709765,0.504451692,0.057310931
2521,0.382413119,0.001167537,0.026595278,0.410644501,0.179179594
2522,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
2523,0.798145771,0.001123551,0.00110855,0.050099798,0.149522305
2524,0.040629644,0.002498981,0.125502676,0.393543422,0.437825292
2525,0.071294509,0.004717564,0.061925814,0.330329478,0.531732619
2526,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2527,0.676353216,0.001292275,0.008178436,0.205732286,0.108443767
2528,0.357931614,0.000602759,0.022597326,0.426026732,0.1928415
2529,0.35633117,0.000800096,0.048241291,0.434578001,0.160049453
2530,7.88E-05,0.019165691,0.024025457,7.17E-05,0.956658363
2531,0.017557874,0.02453343,0.120103605,0.009749227,0.828055859
2532,0.000862068,0.019690659,0.106397979,0.006558622,0.866490662
2533,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
2534,0.009196412,0.013697688,0.093295231,0.072264157,0.811546504
2535,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2536,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
2537,0.285877615,0.004598678,0.015898742,0.058647156,0.634977818
2538,0.13607274,0.022877434,0.026156778,0.008126483,0.80676657
2539,0.007163114,0.011759897,0.198092908,0.01342375,0.769560337
2540,0.009765572,0.007793482,0.024176093,0.042513125,0.915751696
2541,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
2542,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2543,0.783383906,0.000693146,0.000653224,0.062306713,0.152962968
2544,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
2545,0.951296747,0.000184544,0.000569144,0.004001003,0.043948591
2546,0.033393621,0.026595313,0.143369585,0.010166461,0.786475062
2547,0.403505713,0.002084328,0.053773873,0.383699954,0.156936109
2548,0.958638132,0.000226271,0.000708619,0.018504765,0.021922261
2549,0.601699173,0.000989561,0.00785123,0.210654914,0.178805113
2550,0.039257944,0.004661703,0.146027446,0.333397597,0.476655304
2551,0.588630438,0.001085862,0.001956939,0.157776654,0.250550061
2552,3.40E-05,0.009895575,0.043186996,2.96E-05,0.946853817
2553,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2554,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2555,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2556,3.34E-05,0.023538696,0.03131501,2.91E-05,0.945083797
2557,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2558,0.877903104,0.001295445,0.000760429,0.016225835,0.10381519
2559,0.540357292,0.000862182,0.01169201,0.274803221,0.172285259
2560,0.885577202,0.000447166,0.000946259,0.041341096,0.071688309
2561,0.353307754,0.001091185,0.023369497,0.393559277,0.228672326
2562,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
2563,0.378570378,0.000773558,0.021099634,0.410780281,0.18877618
2564,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
2565,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2566,0.056580622,0.010498167,0.130666509,0.574423254,0.227831438
2567,0.052547652,0.003282988,0.097294115,0.482001871,0.364873439
2568,0.434904575,0.000895863,0.084089093,0.235090256,0.245020241
2569,0.372171253,0.001088077,0.217963427,0.211845323,0.196931928
2570,0.799477637,0.001684632,0.003868566,0.045374099,0.149595037
2571,0.380347192,0.003175779,0.039185874,0.170951188,0.406339943
2572,0.357566923,0.000987319,0.011132671,0.478868574,0.151444465
2573,0.381132871,0.000629471,0.023135608,0.442817211,0.15228489
2574,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
2575,0.893707633,0.000376131,0.001243856,0.02038954,0.084282883
2576,0.139928848,0.01759515,0.050464813,0.030443383,0.761567831
2577,0.544180155,0.001986933,0.013040205,0.222771242,0.218021467
2578,0.403930724,0.000849762,0.017999254,0.375891536,0.201328725
2579,0.369114906,0.00198445,0.051423676,0.181535125,0.395941854
2580,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
2581,0.699175,0.001874038,0.004143463,0.040493317,0.254314184
2582,0.424674243,0.000415186,0.027646462,0.454130471,0.093133643
2583,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
2584,0.358615696,0.001524739,0.03288601,0.460321963,0.146651551
2585,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
2586,0.380788624,0.001306522,0.033220913,0.418154687,0.166529223
2587,0.026645012,0.001642891,0.152060285,0.493119925,0.326531917
2588,0.002954416,0.040017646,0.031539101,0.003034182,0.922454655
2589,0.889536917,0.002525104,0.005406073,0.00728851,0.095243402
2590,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
2591,0.611824393,0.005799629,0.01260596,0.015626503,0.354143471
2592,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2593,7.27E-05,0.017676588,0.019471355,0.007899863,0.954879522
2594,0.008050963,0.06804847,0.289556921,0.001551521,0.632792175
2595,0.498843193,0.00126232,0.013840559,0.31624043,0.169813469
2596,0.169073686,0.064247444,0.111656152,0.015970159,0.63905257
2597,0.893211305,0.000339081,0.000741603,0.027913611,0.077794403
2598,0.446769774,0.002761192,0.054775473,0.185030103,0.310663491
2599,0.416372985,0.001646204,0.037392639,0.390706092,0.153882042
2600,0.64045459,0.001207653,0.004100721,0.068238355,0.285998672
2601,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
2602,0.315493077,0.015098537,0.03598918,0.016723195,0.616696
2603,0.033393621,0.026595313,0.143369585,0.010166461,0.786475062
2604,0.380624264,0.001305958,0.033206575,0.417974234,0.166888937
2605,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
2606,0.051850151,0.006770675,0.088453859,0.522100687,0.330824584
2607,0.284771174,0.000302271,0.172421619,0.350202054,0.192302912
2608,0.434498519,0.000352356,0.020076565,0.386995316,0.1580773
2609,0.30872345,0.000556309,0.030855592,0.530813277,0.129051387
2610,0.43294704,0.000478606,0.056018826,0.310711622,0.199843898
2611,0.0584617,0.003043652,0.022035299,0.193563044,0.722896278
2612,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
2613,0.502938986,0.000570925,0.016621394,0.335296094,0.144572645
2614,0.515065432,0.000780648,0.008493762,0.217751324,0.257908851
2615,0.898723304,0.000450416,0.00223205,0.031913139,0.066681065
2616,0.858614445,0.00306663,0.006862047,0.003721555,0.127735302
2617,0.024619596,0.002859322,0.031563938,0.21982339,0.721133769
2618,0.385648072,0.000636928,0.020881424,0.440323621,0.152509972
2619,0.463061243,0.002343576,0.012120532,0.371732384,0.150742292
2620,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
2621,3.33E-05,0.056895297,0.014595792,2.90E-05,0.928446591
2622,0.43294704,0.000478606,0.056018826,0.310711622,0.199843898
2623,0.508981109,0.000553722,0.011757528,0.321767747,0.156939909
2624,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2625,0.432690144,0.000478322,0.058556877,0.305163294,0.203111365
2626,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
2627,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2628,0.792630196,0.003458645,0.007363358,0.008707863,0.18784
2629,0.654046953,0.003063702,0.002085424,0.039185457,0.301618457
2630,0.351446122,0.007049906,0.046642169,0.019672364,0.575189471
2631,0.353968322,0.001447697,0.035746779,0.435240954,0.173596248
2632,0.886063933,0.001601053,0.007135422,0.017536497,0.087663084
2633,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
2634,0.363533199,0.000778361,0.013311528,0.355297595,0.267079324
2635,0.320296258,0.012005835,0.048355673,0.49705103,0.12229117
2636,0.958638132,0.000226271,0.000708619,0.018504765,0.021922261
2637,0.195451185,0.000670225,0.052760143,0.635133743,0.115984716
2638,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2639,0.728914797,0.000997675,0.003471856,0.145477265,0.121138446
2640,0.799878478,0.000463982,0.001110086,0.05189009,0.146657363
2641,0.736224711,0.001439291,0.002099614,0.098686121,0.161550224
2642,0.059932385,0.003743454,0.091980584,0.425409973,0.41893363
2643,0.039257944,0.004661703,0.146027446,0.333397597,0.476655304
2644,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
2645,0.326721519,0.000908487,0.031342495,0.508771479,0.132256046
2646,3.34E-05,0.023538696,0.03131501,2.91E-05,0.945083797
2647,8.15E-05,0.018786427,0.076617777,0.00098648,0.903527796
2648,0.015872182,0.021861468,0.134254664,0.011045968,0.816965699
2649,0.901164532,0.001465173,0.002151973,0.020151716,0.075066634
2650,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
2651,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2652,5.22E-05,0.012413236,0.011795762,0.000495659,0.975243211
2653,0.953362942,0.00010547,0.00080593,0.004844271,0.040881384
2654,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
2655,2.07E-05,0.002295101,0.022939555,0.000872916,0.973871768
2656,0.238240585,0.0003353,0.038581695,0.560833454,0.162008941
2657,0.61996156,0.000506535,0.003887733,0.140182167,0.235461995
2658,0.126755834,0.013250115,0.013266711,0.090004675,0.756722629
2659,2.04E-05,0.003543606,0.02811791,0.000266661,0.968051434
2660,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
2661,0.105872042,0.006131118,0.030723626,0.062845401,0.794427812
2662,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2663,0.378570378,0.000773558,0.021099634,0.410780281,0.18877618
2664,0.595574915,0.001248191,0.004006474,0.222051665,0.177118763
2665,0.540357292,0.000862182,0.01169201,0.274803221,0.172285259
2666,0.513212085,0.001015893,0.013445783,0.32896924,0.143356979
2667,0.416372985,0.001646204,0.037392639,0.390706092,0.153882042
2668,0.532209218,0.00154447,0.011693192,0.299034089,0.155519083
2669,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
2670,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2671,0.148360327,0.076972336,0.576088667,0.025977137,0.172601566
2672,0.492659032,0.003662145,0.217197016,0.059047256,0.227434605
2673,0.210383445,0.000508867,0.034174658,0.636002302,0.118930764
2674,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
2675,0.026136551,0.025697516,0.134520456,0.009280557,0.80436486
2676,0.026136551,0.025697516,0.134520456,0.009280557,0.80436486
2677,0.679971576,0.00456712,0.011439474,0.015057501,0.288964331
2678,3.12E-05,0.006004587,0.049987547,0.010074782,0.933901966
2679,0.453641355,0.000767185,0.044690207,0.332284153,0.16861707
2680,0.007163114,0.011759897,0.198092908,0.01342375,0.769560337
2681,5.22E-05,0.012413236,0.011795762,0.000495659,0.975243211
2682,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
2683,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2684,0.72548002,0.001314825,0.002491818,0.125820905,0.144892424
2685,0.24479562,0.000577641,0.026580319,0.567258,0.160788402
2686,0.112290293,0.012274885,0.034183156,0.129402474,0.711849153
2687,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2688,0.386108458,0.005682023,0.15272373,0.219778597,0.235707149
2689,0.449147433,0.01529274,0.072503939,0.166997865,0.296057999
2690,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
2691,0.000208935,0.016242925,0.015312402,0.014277725,0.953958035
2692,0.687389314,0.000572848,0.002529067,0.167140439,0.142368346
2693,0.310350329,0.00102087,0.036917821,0.533176661,0.118534356
2694,0.019408412,0.019885138,0.093840934,0.062799409,0.804066122
2695,0.433812648,0.000935283,0.049659111,0.34428525,0.171307757
2696,3.15E-05,0.008933052,0.038148317,0.002996503,0.949890673
2697,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
2698,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2699,0.315493077,0.015098537,0.03598918,0.016723195,0.616696
2700,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
2701,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2702,0.298301071,0.000604799,0.0318547,0.404556483,0.264682978
2703,0.638759434,0.000357612,0.001236357,0.204880878,0.15476574
2704,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
2705,4.45E-05,0.013395032,0.056533124,4.64E-05,0.929980874
2706,0.422630429,0.003390536,0.040834013,0.371608466,0.16153653
2707,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
2708,0.292130858,0.000945166,0.185813203,0.448732883,0.072377883
2709,7.27E-05,0.017676588,0.019471355,0.007899863,0.954879522
2710,0.45414862,0.000774704,0.058991626,0.279642135,0.206442893
2711,0.503309488,0.000745698,0.012727853,0.263346851,0.21987012
2712,0.035582911,0.001154044,0.103257388,0.513223231,0.346782386
2713,0.498843193,0.00126232,0.013840559,0.31624043,0.169813469
2714,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2715,0.000100787,0.025391793,0.009944186,9.78E-05,0.96446532
2716,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
2717,0.667665422,0.001014557,0.003443977,0.117813289,0.210062757
2718,0.515101671,0.001657211,0.011618778,0.296274245,0.175348088
2719,0.88830322,0.001216029,0.00225619,0.014842091,0.093382478
2720,0.904354393,0.002528548,0.001665391,0.011886897,0.07956475
2721,0.033041105,0.002185049,0.158055246,0.411183834,0.395534784
2722,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2723,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
2724,0.063102096,0.008032417,0.123244353,0.153728902,0.651892245
2725,0.002568416,0.078123815,0.037651047,0.002641386,0.879015386
2726,0.598763704,0.000904989,0.014646841,0.231668159,0.154016331
2727,0.739178836,0.000654005,0.002106724,0.093043186,0.165017247
2728,0.005556782,0.006638272,0.016792258,0.023399277,0.947613358
2729,0.523625374,0.002112524,0.013591099,0.136176959,0.324494064
2730,0.655571342,0.001425375,0.009381356,0.051560938,0.282060981
2731,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2732,0.220233932,0.055161368,0.0700339,0.004207662,0.650363147
2733,0.012192857,0.022536112,0.123635881,0.00989673,0.831738353
2734,0.386108458,0.005682023,0.15272373,0.219778597,0.235707149
2735,0.802885354,0.00067321,0.000777783,0.034477979,0.161185637
2736,0.455389023,0.001515017,0.049255587,0.316746652,0.177093744
2737,0.499754846,0.008264779,0.06161093,0.074525237,0.355844259
2738,0.314073592,0.002243953,0.047257453,0.528570116,0.107854888
2739,0.005509711,0.004179733,0.770102501,0.025095629,0.195112437
2740,0.448417246,0.01022495,0.053882755,0.07643126,0.411043793
2741,0.123851784,0.000330976,0.199022278,0.36051318,0.316281796
2742,0.052237831,0.013471536,0.053077273,0.084669366,0.796544015
2743,0.728491247,0.001465444,0.002848778,0.023872683,0.243321866
2744,0.004663184,0.006092525,0.06877593,0.00567223,0.914796114
2745,0.95245105,0.001363417,0.002707005,0.000751553,0.042726967
2746,0.231564492,0.006215931,0.035705935,0.607099056,0.11941462
2747,0.598347545,0.00090436,0.015331667,0.231507137,0.153909281
2748,0.381132871,0.000629471,0.023135608,0.442817211,0.15228489
2749,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
2750,0.290632576,0.001617157,0.080900177,0.443941385,0.182908714
2751,0.51511395,0.001290415,0.002040333,0.23607938,0.245475903
2752,0.830116928,0.000545497,0.001142449,0.050839212,0.11735592
2753,0.582216918,0.000673432,0.006458135,0.260261089,0.150390416
2754,0.361529231,0.000811767,0.032649964,0.440917492,0.164091557
2755,0.103763342,0.009406799,0.052162696,0.273521304,0.561145842
2756,0.008050963,0.06804847,0.289556921,0.001551521,0.632792175
2757,0.374132395,0.002116042,0.035103623,0.349991232,0.238656715
2758,0.012184905,0.012686681,0.133071631,0.010860779,0.83119601
2759,0.066370286,0.0019448,0.074169382,0.333511651,0.524003863
2760,0.050833311,0.013112503,0.062311802,0.10647282,0.767269552
2761,0.179815054,0.011640115,0.02931501,0.053352263,0.725877583
2762,0.589340508,0.000681671,0.006537152,0.251210213,0.152230486
2763,0.574626684,0.001255285,0.023492213,0.214853927,0.185771883
2764,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
2765,0.006588573,0.01035533,0.158348039,0.055437818,0.769270241
2766,0.314073592,0.002243953,0.047257453,0.528570116,0.107854888
2767,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
2768,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2769,0.380347192,0.003175779,0.039185874,0.170951188,0.406339943
2770,0.026645012,0.001642891,0.152060285,0.493119925,0.326531917
2771,0.540704191,0.001226272,0.008882033,0.306848109,0.142339408
2772,0.083070934,0.009013715,0.094957724,0.367658108,0.445299536
2773,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
2774,3.40E-05,0.009895575,0.043186996,2.96E-05,0.946853817
2775,0.015872182,0.021861468,0.134254664,0.011045968,0.816965699
2776,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
2777,0.004692701,0.010968599,0.124932915,0.010476836,0.848928928
2778,0.689088583,0.004916669,0.011143722,0.013357505,0.281493545
2779,0.049382336,0.016144738,0.108583011,0.366218537,0.459671319
2780,0.45414862,0.000774704,0.058991626,0.279642135,0.206442893
2781,0.053981438,0.003355847,0.077941224,0.316569686,0.548151851
2782,0.954764664,0.000164205,0.000873831,0.012103572,0.032093722
2783,0.571434498,0.001170633,0.005649918,0.055334546,0.366410404
2784,0.878584027,0.001087402,0.001326909,0.013607269,0.105394423
2785,0.363533199,0.000778361,0.013311528,0.355297595,0.267079324
2786,0.792630196,0.003458645,0.007363358,0.008707863,0.18784
2787,0.589886665,0.007793331,0.003764777,0.036965102,0.361590117
2788,0.013152534,0.014357361,0.123402588,0.013938922,0.835148573
2789,6.90E-05,0.016958334,0.015583718,0.000672254,0.966716707
2790,0.378006995,0.015253291,0.031341422,0.013597727,0.561800599
2791,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
2792,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2793,0.350718468,0.000808955,0.038978957,0.447252393,0.162241161
2794,0.040629644,0.002498981,0.125502676,0.393543422,0.437825292
2795,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
2796,0.45414862,0.000774704,0.058991626,0.279642135,0.206442893
2797,0.770216823,0.00091105,0.00066176,0.067255951,0.160954416
2798,0.249424189,0.001099069,0.024724383,0.585697532,0.13905488
2799,0.320296258,0.012005835,0.048355673,0.49705103,0.12229117
2800,0.648436368,0.000578976,0.00174518,0.137620881,0.211618587
2801,0.311220378,0.000979976,0.03210517,0.385731608,0.269962847
2802,0.698669493,0.000475677,0.002220012,0.080957584,0.217677221
2803,0.320296258,0.012005835,0.048355673,0.49705103,0.12229117
2804,0.670561969,0.000301566,0.018480599,0.233153954,0.07750193
2805,0.611423254,0.000737237,0.002015343,0.136796057,0.249028116
2806,0.012192857,0.022536112,0.123635881,0.00989673,0.831738353
2807,0.011101731,0.007511155,0.050719421,0.026059292,0.904608369
2808,0.883801579,0.000301748,0.00091688,0.022089792,0.092890017
2809,0.657355011,0.000878174,0.010442237,0.163853154,0.167471394
2810,0.221710101,0.002453351,0.088770308,0.607360184,0.07970605
2811,0.432690144,0.000478322,0.058556877,0.305163294,0.203111365
2812,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
2813,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2814,0.374950558,0.004063597,0.027143242,0.390977591,0.202865034
2815,0.380347192,0.003175779,0.039185874,0.170951188,0.406339943
2816,0.821453929,0.001838765,0.003916109,0.025038956,0.147752196
2817,5.22E-05,0.012413236,0.011795762,0.000495659,0.975243211
2818,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
2819,0.309545189,0.000627596,0.040974714,0.419805795,0.229046717
2820,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
2821,0.315493077,0.015098537,0.03598918,0.016723195,0.616696
2822,0.434904575,0.000895863,0.084089093,0.235090256,0.245020241
2823,4.59E-05,0.004988851,0.016283633,0.001905418,0.976776242
2824,0.45414862,0.000774704,0.058991626,0.279642135,0.206442893
2825,0.370830804,0.001993675,0.039549116,0.182379037,0.40524739
2826,0.451038897,0.001395649,0.021364033,0.345742106,0.180459365
2827,0.382413119,0.001167537,0.026595278,0.410644501,0.179179594
2828,0.078854986,0.005119275,0.062147021,0.756248772,0.097629942
2829,0.419634223,0.000410259,0.021667361,0.44874084,0.109547369
2830,0.916653216,0.002690749,0.00557087,0.006643539,0.068441577
2831,0.369114906,0.00198445,0.051423676,0.181535125,0.395941854
2832,0.052637041,0.001137895,0.102259569,0.307494134,0.536471307
2833,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2834,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2835,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
2836,0.316570103,0.01486946,0.056735955,0.491268605,0.120555937
2837,0.368588626,0.00198162,0.052378312,0.181674123,0.395377338
2838,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
2839,0.013494324,0.002875937,0.184070528,0.098481871,0.701077342
2840,0.079860769,0.002115856,0.046584371,0.212442532,0.658996403
2841,0.583117127,0.002129101,0.013973252,0.23871088,0.162069634
2842,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2843,0.45414862,0.000774704,0.058991626,0.279642135,0.206442893
2844,3.15E-05,0.008933052,0.038148317,0.002996503,0.949890673
2845,0.45414862,0.000774704,0.058991626,0.279642135,0.206442893
2846,0.648436368,0.000578976,0.00174518,0.137620881,0.211618587
2847,0.613063931,0.001066292,0.009078942,0.222521737,0.154269129
2848,0.893707633,0.000376131,0.001243856,0.02038954,0.084282883
2849,0.113229424,0.002953028,0.02606607,0.148429677,0.709321737
2850,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
2851,0.008659092,0.001328922,0.681043923,0.272058606,0.036909424
2852,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
2853,0.556224108,0.005921925,0.034253955,0.051293895,0.352306128
2854,0.645080745,0.001190714,0.002419321,0.182346493,0.168962702
2855,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2856,0.95245105,0.001363417,0.002707005,0.000751553,0.042726967
2857,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
2858,0.883801579,0.000301748,0.00091688,0.022089792,0.092890017
2859,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2860,0.736474454,0.001350842,0.011227104,0.033506148,0.21744144
2861,0.033041105,0.002185049,0.158055246,0.411183834,0.395534784
2862,5.22E-05,0.012413236,0.011795762,0.000495659,0.975243211
2863,0.015872182,0.021861468,0.134254664,0.011045968,0.816965699
2864,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
2865,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
2866,6.26E-05,0.007350075,0.006837284,9.89E-05,0.985651195
2867,5.60E-05,0.016594691,0.198407233,0.000732298,0.784209788
2868,0.406356096,0.002197603,0.058087166,0.200916559,0.332442522
2869,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
2870,0.481748581,0.000552338,0.020414351,0.394072473,0.103212304
2871,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
2872,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
2873,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
2874,0.490186304,0.009920754,0.024984889,0.074157417,0.400750607
2875,0.531707764,0.000676933,0.039946005,0.191606745,0.236062601
2876,0.002048404,0.128955871,0.006764807,0.002106601,0.86012429
2877,0.071294509,0.004717564,0.061925814,0.330329478,0.531732619
2878,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
2879,0.35644713,0.001515518,0.038390491,0.456532717,0.147114128
2880,9.10E-05,0.036900159,0.095891863,0.000864034,0.866252959
2881,0.012080305,0.007560286,0.155839995,0.052056488,0.772462964
2882,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
2883,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
2884,0.448894858,0.002563409,0.009661851,0.387540728,0.151339129
2885,7.27E-05,0.017676588,0.019471355,0.007899863,0.954879522
2886,0.514972568,0.000661256,0.004180938,0.32158047,0.158604756
2887,0.084185757,0.046983633,0.157970175,0.036617666,0.674242795
2888,0.356662869,0.001158892,0.044262134,0.366890341,0.231025785
2889,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2890,0.948827326,0.001094671,0.001237477,0.001527834,0.047312684
2891,5.67E-05,0.022968924,0.022951227,0.003066037,0.95095706
2892,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
2893,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
2894,0.865652561,0.000686153,0.000529044,0.040867958,0.092264242
2895,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
2896,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
2897,0.007588989,0.041571006,0.264345646,0.002125552,0.684368849
2898,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
2899,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
2900,0.862405121,0.000516315,0.000633192,0.038792022,0.097653359
2901,0.633633912,0.002210284,0.003197334,0.035783727,0.325174689
2902,0.90831691,0.00273536,0.003092359,0.000995661,0.084859781
2903,0.001303135,0.014919306,0.100527756,0.010964489,0.872285306
2904,0.310350329,0.00102087,0.036917821,0.533176661,0.118534356
2905,0.049989767,0.010627628,0.797783554,0.006841698,0.134757385
2906,0.95245105,0.001363417,0.002707005,0.000751553,0.042726967
2907,0.583117127,0.002129101,0.013973252,0.23871088,0.162069634
2908,0.370830804,0.001993675,0.039549116,0.182379037,0.40524739
2909,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
2910,0.378006995,0.015253291,0.031341422,0.013597727,0.561800599
2911,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
